dia,weekday,holiday,workingday,avg_pr,max_pr,min_pr,avg_tmp,min_tmp,max_tmp
2015-11-29,6,0,0,0.0,0.0,0.0,28.267,24.25,32.95
2015-11-30,0,0,1,0.175,0.5,0.0,28.6,25.450000000000003,32.6
2015-12-01,1,0,1,0.0,0.0,0.0,28.5,26.1,32.599999999999994
2015-12-02,2,0,1,0.0,0.0,0.0,28.629,26.05,33.15
2015-12-03,3,0,1,0.0,0.0,0.0,28.467,25.6,32.5
2015-12-04,4,0,1,0.0,0.0,0.0,28.025,25.15,32.5
2015-12-05,5,0,1,0.0,0.0,0.0,28.308000000000003,24.6,32.6
2015-12-06,6,1,0,0.0,0.0,0.0,28.083000000000002,23.85,32.95
2015-12-07,0,0,1,0.0,0.0,0.0,28.3,25.25,32.85
2015-12-08,1,0,1,0.2,0.8,0.0,28.371,25.35,33.1
2015-12-09,2,0,1,0.1,0.4,0.0,28.729,24.95,32.6
2015-12-10,3,1,0,1.75,3.2,0.0,28.05,24.5,32.349999999999994
2015-12-11,4,0,1,0.0,0.0,0.0,28.204,26.049999999999997,32.5
2015-12-12,5,0,1,0.0,0.0,0.0,28.496,25.65,33.0
2015-12-13,6,0,0,0.0,0.0,0.0,28.771,26.299999999999997,32.95
2015-12-14,0,0,1,0.0,0.0,0.0,28.704,26.25,32.45
2015-12-15,1,0,1,0.0,0.0,0.0,28.179000000000002,24.3,32.599999999999994
2015-12-16,2,0,1,0.0,0.0,0.0,28.7,25.950000000000003,31.55
2015-12-17,3,0,1,3.1,7.2,0.0,27.338,24.35,31.299999999999997
2015-12-18,4,0,1,2.45,8.8,0.0,28.238000000000003,24.75,32.25
2015-12-19,5,0,1,0.2,0.8,0.0,28.5,26.15,32.25
2015-12-20,6,0,0,0.375,1.0,0.0,28.15,25.25,32.1
2015-12-21,0,0,1,0.15000000000000002,0.4,0.0,28.254,24.8,32.2
2015-12-22,1,0,1,0.0,0.0,0.0,28.379,25.1,32.7
2015-12-23,2,0,1,0.0,0.0,0.0,28.554000000000002,25.25,31.950000000000003
2015-12-24,3,0,1,0.35,1.4,0.0,27.395664464534104,24.700000000000003,31.65
2015-12-25,4,1,0,5.0,11.0,0.0,27.496,23.55,32.2
2015-12-26,5,0,1,6.875,16.6,0.4,27.763,24.1,31.9
2015-12-27,6,0,0,0.0,0.0,0.0,28.363000000000003,25.5,31.3
2015-12-28,0,0,1,7.1,10.6,0.0,27.395664464534104,23.3,33.3
2015-12-29,1,0,1,0.05,0.2,0.0,28.188000000000002,24.15,33.05
2015-12-30,2,0,1,0.0,0.0,0.0,28.733,26.25,32.6
2015-12-31,3,0,1,0.0,0.0,0.0,28.310000000000002,26.299999999999997,31.95
2016-01-01,4,1,0,0.0,0.0,0.0,28.102,26.05,31.75
2016-01-02,5,0,1,0.25,1.0,0.0,28.383499999999998,25.75,32.35
2016-01-03,6,0,0,0.475,1.9,0.0,28.42,25.6,32.35
2016-01-04,0,1,0,0.075,0.3,0.0,28.2675,25.7,32.5
2016-01-05,1,1,0,0.5,2.0,0.0,28.3885,25.85,32.45
2016-01-06,2,0,1,0.0,0.0,0.0,27.77,25.55,31.4
2016-01-07,3,0,1,4.3,11.0,0.0,26.772,24.35,30.35
2016-01-08,4,0,1,13.100000000000001,31.8,0.0,27.395664464534104,23.75,30.25
2016-01-09,5,0,1,48.0,62.6,20.0,27.24,23.45,30.65
2016-01-10,6,0,0,4.8,12.2,0.0,27.2605,23.8,31.450000000000003
2016-01-11,0,0,1,2.9749999999999996,7.0,0.0,27.9925,24.549999999999997,31.7
2016-01-12,1,0,1,0.22499999999999998,0.6,0.0,28.331,25.450000000000003,31.85
2016-01-13,2,0,1,0.0,0.0,0.0,28.125999999999998,26.15,30.9
2016-01-14,3,0,1,0.05,0.2,0.0,27.6595,25.950000000000003,30.95
2016-01-15,4,0,1,6.575,9.8,1.9,28.265,25.3,32.099999999999994
2016-01-16,5,0,1,0.3,1.2,0.0,28.3425,25.75,31.85
2016-01-17,6,0,0,0.35,1.4,0.0,28.4665,25.65,31.7
2016-01-18,0,0,1,2.2,5.2,0.0,27.395664464534104,25.85,30.15
2016-01-19,1,0,1,25.8,48.6,0.0,26.9615,24.450000000000003,31.4
2016-01-20,2,0,1,2.6500000000000004,5.2,0.0,29.4,24.5,31.4
2016-01-21,3,0,1,61.55,95.0,39.6,26.92,22.9,31.0
2016-01-22,4,0,1,55.224999999999994,74.0,34.8,27.7575,23.0,30.9
2016-01-23,5,0,1,24.25,29.8,14.2,26.48,23.6,31.7
2016-01-24,6,0,0,1.85,3.4,0.0,28.225,24.15,31.3
2016-01-25,0,0,1,54.15,78.8,30.0,28.430999999999997,23.6,30.8
2016-01-26,1,0,1,7.1499999999999995,12.2,2.8,28.631,25.15,31.1
2016-01-27,2,0,1,0.44999999999999996,1.2,0.0,28.7,26.2,31.2
2016-01-28,3,0,1,1.5,3.2,0.3,28.405,24.9,30.9
2016-01-29,4,0,1,0.06666666666666667,0.2,0.0,28.175,24.5,31.0
2016-01-30,5,0,1,0.1,0.4,0.0,29.48,24.15,31.15
2016-01-31,6,0,0,3.6999999999999997,13.2,0.0,28.933000000000003,24.4,30.7
2016-02-01,0,0,1,5.725,8.6,3.1,25.835,23.55,29.2
2016-02-02,1,0,1,16.525,19.4,14.1,26.9,24.65,29.05
2016-02-03,2,0,1,18.025,19.8,15.8,27.6235,24.8,31.3
2016-02-04,3,0,1,3.4000000000000004,5.2,0.8,28.607,25.3,31.4
2016-02-05,4,0,1,0.35,1.0,0.0,29.35,24.9,32.05
2016-02-06,5,0,1,0.0,0.0,0.0,27.8,25.2,31.95
2016-02-07,6,0,0,4.6,13.2,0.0,28.83,26.299999999999997,31.15
2016-02-08,0,0,1,11.700000000000001,21.4,0.0,27.9,24.2,31.200000000000003
2016-02-09,1,0,1,0.025,0.1,0.0,29.11,24.95,31.75
2016-02-10,2,0,1,0.0,0.0,0.0,29.0975,25.4,31.75
2016-02-11,3,1,0,0.0,0.0,0.0,29.145,26.05,32.0
2016-02-12,4,0,1,0.0,0.0,0.0,29.32,24.0,32.05
